1,0.0679389
2,0.0739926
3,0.0861389
4,0.0962898
5,0.101168
6,0.108859
7,0.116798
8,0.119994
9,0.126317
10,0.130907
11,0.131465
12,0.136999
13,0.140392
14,0.142299
15,0.144877
16,0.146518
17,0.149718
18,0.151803
19,0.160936
20,0.159536
21,0.156035
22,0.15538
23,0.156108
24,0.157464
25,0.161209
26,0.163135
27,0.168109
28,0.170945
29,0.173612
30,0.174453
31,0.175943
32,0.178256
33,0.177623
34,0.177906
35,0.178283
36,0.179835
37,0.179544
38,0.180281
39,0.181622
40,0.184311
41,0.18503
42,0.184489
43,0.184563
44,0.185518
45,0.185619
46,0.184226
47,0.183717
48,0.184222
49,0.186385
50,0.187196
51,0.189091
52,0.188378
53,0.190263
54,0.19409
55,0.200813
56,0.205196
57,0.211083
58,0.216991
59,0.219173
60,0.224289
61,0.2302
62,0.234206
63,0.241098
64,0.244257
65,0.243046
66,0.24351
67,0.244556
68,0.244719
69,0.244151
70,0.244436
71,0.243229
72,0.238892
73,0.238236
74,0.23541
75,0.232166
76,0.230044
77,0.230726
78,0.225919
79,0.222607
80,0.220522
81,0.220748
82,0.222774
83,0.22652
84,0.237657
85,0.249121
86,0.254119
87,0.266344
88,0.279861
89,0.285866
90,0.296131
91,0.306249
92,0.310255
93,0.317542
94,0.385029
95,0.378418
96,0.372299
97,0.368317
98,0.36464
99,0.366644
100,0.363338
101,0.357313
102,0.349835
103,0.3476
104,0.342676
105,0.336941
106,0.333987
107,0.331619
108,0.330862
109,0.329681
110,0.327378
111,0.324156
112,0.322484
113,0.319655
114,0.318459
115,0.317918
116,0.31371
117,0.311714
118,0.309725
119,0.312909
120,0.309948
121,0.307952
122,0.305481
123,0.301711
124,0.298214
125,0.295989
126,0.292148
127,0.289846
128,0.287101
129,0.284996
130,0.284812
131,0.285651
132,0.287847
133,0.287906
134,0.287717
135,0.290932
136,0.28884
137,0.289483
138,0.289603
139,0.288381
140,0.291388
141,0.290248
142,0.289854
143,0.290118
144,0.293481
145,0.291772
146,0.291406
147,0.289443
148,0.287894
149,0.289206
150,0.286664
151,0.28616
152,0.287381
153,0.286573
154,0.284151
155,0.283233
156,0.282591
157,0.281215
158,0.280971
159,0.280062
160,0.281296
161,0.281526
162,0.281664
163,0.281133
164,0.284091
165,0.282356
166,0.282719
167,0.281706
168,0.282488
169,0.284034
